country,url,title,timestamp,date,date_str,content,content_summary
India,https://sports.ndtv.com/cricket/falsehoods-can-shoaib-malik-breaks-silence-on-match-fixing-rumours-during-bangladesh-premier-league-4936431,T20 League Contract Terminated Due To 'Match Fixing'? Shoaib Malik Reacts                            ,"January 26, 2024, 05:35 PM",2024-01-26,26-1-2024,"Former Pakistan cricket team skipper Shoaib Malik took to social media to refute the rumours surrounding the decision to part ways with Bangladesh Premier League (BPL) side Fortune Barishal. Media reports claimed that Malik was under the scanner for 'match fixing' after bowling three no-balls in a single over during the match against Khulna Tigers and that led to his contract termination. However, in a post on X (formerly called Twitter), Malik said that his departure from the franchise was pre-decided and it had nothing to do with the 'match fixing' rumours that he called 'false'. ""I would like to address and dismiss the recent rumors circulating about my playing position with Fortune Barishal. I had a thorough discussion with our captain, Tamim Iqbal, and we mutually planned the way forward. I had to leave Bangladesh for a pre-committed media engagement in Dubai,"" he posted.  ""I extend my best wishes to Fortune Barishal for their upcoming matches, and if needed, I am available to support them if needs be.""Â  ""I have always found joy in playing the game and will continue to do so."" Official statement ; I would like to address and dismiss the recent rumors circulating about my playing position with Fortune Barishal. I had a thorough discussion with our captain, Tamim Iqbal, and we mutually planned the way forward. I had to leave Bangladesh for aâ€¦ pic.twitter.com/kmPqPt1nxv ""I want to emphasize the importance of exercising caution when it comes to rumors, especially those circulating recently. I want to make it clear that I strongly refute these baseless rumors. It's crucial for everyone to verify information before believing and spreading it. Falsehoods can harm reputations and create unnecessary confusion. Let's prioritize accuracy and rely on credible sources to ensure a clear understanding of the facts. Thank you for your understanding and diligence."" ""Thank you for your love & support as always."" Listen to the latest songs, only on JioSaavn.com The post from Shoaib Malik also consisted a video message from Fortune Barishal ownerÂ Mizanur Rahman who rubbished any 'match fixing' reports with respect to the Pakistan cricketer. ""I deeply regret the rumor regarding Shoaib Malik. He is a great player. He gave us his best. So we should not make a ruckus about it,"" Mizanur Rahman said in a video message.         Comments",Shoaib Malik took to social media to refute the rumours surrounding the decision to part ways with Bangladesh Premier League (BPL) side Fortune Barishal.
India,https://sports.ndtv.com/cricket/united-states-vs-bangladesh-u-19-world-cup-2024-live-score-updates-4935417,"United States vs Bangladesh, U-19 World Cup 2024, Live Score Updates                            ","January 26, 2024, 11:49 PM",2024-01-26,26-1-2024,"US vs BAN, U-19 World Cup Highlights: Bangladesh defeated United States by 121 runs in their Group A match of the ongoing Under-19 World Cup on Friday in Bloemfontein. Batting first, Bangladesh posted a big total of 291/7 with Ariful Islam slamming a brilliant century. In reply, United States could only manage to score 170 with Mahfuzur Rahman Rabby picking up four wickets.","US vs BAN, U-19 World Cup Highlights: Bangladesh beat United States in the Group A match of the ongoing Under-19 World Cup in Bloemfontein"
India,https://sports.ndtv.com/cricket/shoaib-malik-leaves-bangladesh-t20-league-days-after-sparking-debate-with-3-no-balls-in-1-over-4934712,Shoaib Malik Leaves Bangladesh T20 League Days After Sparking Debate With 3 No Balls In 1 Over                            ,"January 26, 2024, 12:09 PM",2024-01-26,26-1-2024,"Former Pakistan captain Shoaib Malik, who recently married for the third time, will take no further part in the ongoing Bangladesh Premier League (BPL) season, his franchise Fortune Barishal confirmed on Thursday. Malik has been in the news for marrying Pakistani actor Sana Javed, following his 'unilateral' divorce with former India tennis star Sania Mirza. In an official statement, Fortune Barishal confirmed that Malik will miss the remaining matches of BPL after flying to Dubai for personal reasons. Malik featured in all of Barishal's matches in the first Dhaka phase but had a below-par outing. He will be replaced by compatriot Ahmed Shehzad for the remaining matches.  However, he scripted a huge milestone last week, becoming the first Asian player ever and the second overall to score 13,000 runs in T20 cricket. He achieved the feat during the Bangladesh Premier League (BPL) match between Fortune Barishal against Rangpur Riders and joined Chris Gayle in an elite list. During a game against Khulna Tigers, Malik caught the attention for all the reasons as he bowled three no-balls in the same over. Last week, Malik announced that he has married a third time to the country's popular actor Sana Javed in Karachi, finally ending the speculations around his separation with Indian tennis star Sania Mirza. Advertisement The cricketer released his wedding photograph on social media platform X with his new wife, with the words ""And We created you in pairs"". There have been strong rumours since 2022 about differences between 41-year-old Shoaib and Sania leading to a split, and they have rarely been seen together in the last couple of years.  Just a few days back Malik unfollowed the Indian star on Instagram. Their five-year-old son Izaan lives with Sania. Advertisement A family source told PTI that Sania had initiated the divorce proceedings. ""It was a 'khula'. I do not wish to comment beyond this,"" said the source. Khula refers to the right of a Muslim woman to unilaterally divorce her husband.  Shoaib and Sania had got married in the Indian player's hometown Hyderabad in April 2010 and they used to live in Dubai. Listen to the latest songs, only on JioSaavn.com The social media posts by the 37-year-old Sania also indicated that she was under stress. (With PTI inputs)","Shoaib Malik recently became the first Asian player ever and the second overall to score 13,000 runs in T20 cricket"
India,https://sports.ndtv.com/icc-under-19-cricket-world-cup-2024/under-19-world-cup-bangladesh-bowler-maruf-mridha-reprimanded-for-using-abusive-language-against-india-4918648,Under-19 World Cup: Bangladesh Bowler Maruf Mridha Reprimanded For Using Abusive Language Against India                            ,"January 24, 2024, 12:27 AM",2024-01-24,24-1-2024,"Bangladesh bowler Maruf Mridha on Tuesday received a reprimand from the ICC for using ""abusive language"" during his team's U-19 World Cup match against India in Bloemfontein last Saturday. Mridha was found to have breached Article 2.5 of the ICC Code of Conduct for Players and Player Support Personnel, which relates to ""using language, actions or gestures which disparage or which could provoke an aggressive reaction from a batter upon his/her dismissal during an International Match."" In addition to this, one demerit point has been added to Mridha's disciplinary record, for whom it was the first offence in a 24-month period, the ICC said in a press release. The incident occurred in the 44th over of India's innings when, after dismissing the batter, Mridha pointed aggressively to the changing room twice, giving the batter a send-off.  Mridha admitted to the offence and accepted the sanction proposed by Shaid Wadvalla of the international panel of ICC match referees and, as such, there was no need for a formal hearing. Mridha picked up 5/43 in 8 overs to help Bangladesh restrict India to 251/7 in 50 overs but his team lost the match by 84 runs after being shot out for 167 in 455 overs. On-field umpires Donovan Koch and Nigel Duguid, third umpire Allahudien Paleker and fourth umpire, Langton Rusere levelled the charge. Listen to the latest songs, only on JioSaavn.com Level 1 breaches carry a minimum penalty of an official reprimand, a maximum penalty of 50 per cent of a player's match fee, and one or two demerit points. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)         Comments","Bangladesh bowler Maruf Mridha on Tuesday received a reprimand from the ICC for using ""abusive language"" during his team's U-19 World Cup match against India in Bloemfontein last Saturday."
India,https://sports.ndtv.com/icc-under-19-cricket-world-cup-2024/india-vs-ireland-u19-world-cup-match-preview-prediction-possible-lineups-4923225,"India vs Ireland U19 World Cup: Match Preview, Prediction, Possible Lineups                            ","January 24, 2024, 04:14 PM",2024-01-24,24-1-2024,"India's young turks would be aiming for a more proactive approach while batting when they take on Ireland in the second group league encounter of the ICC U-19 World Cup in Bloemfontein on Thursday. While India disposed off Bangladesh by 84 runs in what turned out to be an easier than expected opener, Ireland game will provide them with an opportunity to play differently before tougher opposition comes calling during the Super Six phase starting next week. Ireland are coming into the game with a defeat against Bangladesh after beating minnows USA in the opening game.  For India, more than battling the opposition, it will be about raising the bar for themselves and playing the 50-over game, keeping the modern approach in mind, compared to the early 1990s style of play. The skipper Uday Saharan, who scored 64 and top scorer Adarsh Singh (76), had strike-rates of 79 and 68 respectively, which is slightly unacceptable in modern times. That India had two terrific but vastly different left-arm spinners Saumy Kumar Pandey and Musheer Khan doing a fantastic job for them meant coach Hrishikesh Kanitkar didn't have much to worry about. Advertisement One hopes that Saumy, easily the best bowler by a distance in the first game, doesn't have too much of a shoulder problem that forced him to take a temporary break in the first game in between his first and second spells. On a slowish Bloemfontein track, Indian batters would need to rotate the strike better and also find more gaps in the Powerplay overs.  There would be a lot of talent scouts, who are keenly watching the 'Boys in Blue' and with a mega IPL auctions lined up next year, people like Saharan, Adrash and Priyanshu Moliya will need to up their game in order to grab eye balls from men who matter. Something only Sachin Dhas was able to do in first game with his cameo that took India past 250-run mark. Listen to the latest songs, only on JioSaavn.com All eyes will be on Priyanshu, especially, as he is the only player in the side, with two Ranji Trophy tons for Baroda already under his belt. His defensive mindset in the first game was baffling. For Ireland, their new ball bowlers Oliver Riley, Reuben Wilson and Carson McCullough could ask some probing questions and both Arshin Kulkarni, who has an IPL contract, and Sarfaraz Khan's younger sibling Musheer are due for a big score.         Comments","While India disposed off Bangladesh by 84 runs in what turned out to be an easier than expected opener, Ireland game will provide them with an opportunity to play differently before tougher opposition comes calling during the Super Six"
India,https://sports.ndtv.com/cricket/days-after-wedding-announcement-shoaib-maliks-on-field-act-earns-him-brutal-bashing-on-internet-4914959,"Just Days After Wedding, Shoaib Malik Targeted By Trolls For Bizarre On-Field Act                            ","January 23, 2024, 02:27 PM",2024-01-23,23-1-2024,"Former Pakistan captain Shoaib Malik is in the news for his personal life, with his divorce from Indian tennis star Sania Mirza becoming public soon after the announcement of his third wedding with actress Sana Javed. Since the wedding announcement, Malik has returned to cricketing duties, playing in the Bangladesh Premier League. In the league, Shoaib reached the milestone of becoming the first Asian player to score 13,000 runs in T20s. But, soon after, he produced a bizarre act on the field, bowling three no-balls by overstepping the crease in the same over. During the Bangladesh Premier League (BPL) clash between Fortune Barishal and Khulna Tigers, Malik bowled not one but three no-balls in a single over, leaving his teammates and captain disappointed.  Franchise skipper Tamim Iqbal decided to introduce Malik in the powerplays. Malik went on to bowl three no-balls in the over, conceding a total of 18 runs from the over. Listen to the latest songs, only on JioSaavn.com Courtesy of the expensive over from Malik, Khulna Tigers crossed the fifty-run mark in just four overs while chasing the target of 188. Shoaib Malik was massively trolled on social media for his triple no-ball over. 3 No balls by Shoaib Malik in an over. M.Amir ulta pro max. #BPL2024 pic.twitter.com/302ZRFqlAD 3 no balls by Shoaib Malik today in a over and 18 runs conceded in the overWhats happening #BPL2024 | #ShoaibMalik pic.twitter.com/P1oB86IgXN Shadi ho yah no ball Shoaib Malik 3 baar krta hai. #BPL2024 pic.twitter.com/i0DI33DXDL 3 No balls by Shoaib Malik in an over.King Malik is at its best, now 3/3 level.#BPL2024 #ShoaibMalik #BPL24 pic.twitter.com/QVKvrcxafQ 3 No Balls The Reason You know You Don't Know #ShoaibMalik #SanaJaved pic.twitter.com/egFarnGwBJ 3 no balls by Shoaib Malik in an over, What's Happening in BPL? pic.twitter.com/XZHtG92O5Q Malik, who no longer is in Pakistan's scheme of things for international cricket, reached the 13,000-run milestone in T20 cricket a couple of days ago. He achieved the feat during the Bangladesh Premier League (BPL) match between Fortune Barishal against Rangpur Riders and joined Chris Gayle in an elite list. Advertisement        Comments",Shoaib Malik became the subject of brutal bashing on social media for his bizarre act of bowling three no balls in the same over in a Bangladesh Premier League match.
India,https://sports.ndtv.com/cricket/bangladesh-vs-ireland-u-19-world-cup-live-score-updates-4909271,"Bangladesh vs Ireland U-19 World Cup, Highlights: Mohammad Shihab James Shines As Bangladesh Beat Ireland By 6 Wickets                            ","January 22, 2024, 09:35 PM",2024-01-22,22-1-2024,"BAN vs IRE U-19 World Cup, Highlights: Mohammad Shihab James' half-century propelled Bangladesh to a six-wicket win over Ireland in their Group A match of the ongoing Under-19 World Cup on Monday in Bloemfontein. Opting to bowl first, Bangladesh restricted Ireland to 235/8, despite Kian Hilton scoring 90 runs. Later, Bangladesh chased down the target in 46.5 overs. For Bangladesh, Ahrar Amin also scored an unbeaten 45 off 63 balls.","BAN vs IRE U-19 World Cup, Highlights: Mohammad Shihab James' half-century propelled Bangladesh to a six-wicket win over Ireland in their Group A match"
India,https://www.ndtv.com/india-news/india-bangladesh-relations-growing-from-strength-to-strength-s-jaishankar-4900298, India-Bangladesh Relations Growing From Strength To Strength: S Jaishankar ,"January 20, 2024, 09:55 PM",2024-01-20,20-1-2024,"S Jaishankar congratulated Mohammed Hasan Mahmud on his appointment as Foreign Minister of Bangladesh External Affairs Minister S Jaishankar on Saturday met newly-appointed Bangladesh Foreign Minister Mohammed Hasan Mahmud here and hailed the bilateral relations, which are ""growing from strength to strength."" S Jaishankar met his Bangladeshi counterpart here in the Ugandan capital on the sidelines of the two-day Non-Aligned Movement (NAM) summit, which began on Friday. S Jaishankar also congratulated Dr Mamud on his appointment as the Foreign Minister of Bangladesh as the two leaders are meeting for the first time after the new government took over in India's neighbourhood earlier this month. So glad to meet with my new Bangladesh counterpart FM Dr. Mohammed Hasan Mahmud in Kampala today. Congratulated him on his appointment and wished him all success.India-Bangladesh relations are growing from strength to strength. Look forward to receiving him in Delhi soon. pic.twitter.com/wa6k7jcKWf ""So glad to meet with my new Bangladesh counterpart FM Dr Mohammed Hasan Mahmud in Kampala today. Congratulated him on his appointment and wished him all success. ... India-Bangladesh relations are growing from strength to strength. Look forward to receiving him in Delhi soon,"" S Jaishankar posted on X after the meeting along with a photo. On January 7, Awami League leader Sheikh Hasina's government secured a straight fourth term in a landslide win in general elections.  India and Bangladesh share bonds of history, language, culture, and a multitude of other commonalities. PromotedListen to the latest songs, only on JioSaavn.com As per the MEA, ""The excellent bilateral ties reflect an all-encompassing partnership based on sovereignty, equality, trust, and understanding that goes far beyond a strategic partnership. The partnership has strengthened, matured and evolved as a model for bilateral relations for the entire region and beyond.""  (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us:","  S Jaishankar met his Bangladeshi counterpart here in the Ugandan capital on the sidelines of the two-day Non-Aligned Movement (NAM) summit, which began on Friday. "
India,https://www.ndtv.com/india-news/assam-would-have-been-part-of-bangladesh-not-india-if-amit-shah-4900286, Assam Would Have Been Part Of Bangladesh And Not India If...: Amit Shah ,"January 20, 2024, 09:52 PM",2024-01-20,20-1-2024,"He also appealed to the people that they should rise above the differences of languages (File) Union Home Minister Amit Shah on Saturday said that Assam would have been a part of Bangladesh and not of India if Ahom Commander Lachit Barphukan and other rulers had not thwarted the aggression of the Mughals and other invaders. The main reason why Assam could remain a part of India is that the army of several invaders-from Khilji to Aurangzeb- were defeated and sent back, Mr Shah said here while launching the book 'Assam's Braveheart-Lachit Barphukan'. The book is written by eminent author Arup Kumar Dutta in English and has been translated into 23 scheduled languages.  ""There are many such tales of valour and victory in the country which have not properly evaluated by historians but now they are being given their due recognition so that the next generation gets inspired,"" he said. The minister also said, ''Earlier, history was written and taught to us from the British point of view and there were only passing references of heroes who struggled hard for the 'swabhiman' (self-respect) and 'samman' (honour) of the country."" The effort of the Assam government in getting the book translated into 23 scheduled languages is indeed laudable and it will serve as a reference book for students and researchers who will know more about him and the history of this part of the country, Mr Shah said. Referring to the title of the book, the minister said that he has no complaints against its content but has reservations about the title, as ''Lachit is not a braveheart of Assam alone but of the entire country''. He was a commander who led his soldiers from the front, mastered the art of guerilla and river warfare, having perhaps fought the biggest war on the river, and even his arch-rival Ram Singh of the Mughal army had praised him saying that he was yet to fight against a soldier of Lachit's stature, Mr Shah said. ''Besides, he (Lachit) was known to take people from all communities as his soldiers and the killing of his maternal uncle for laziness along with his famed quote that his uncle was not above the country has gone down in history as exemplary show of courage and bravery,"" Mr Shah said. Prime Minister Narendra Modi's aim to launch the 'Azaadi ka Amrit Mahotsav' was manifold and the primary goal was to raise consciousness as well as awareness about the freedom struggle and also to bring to the fore the struggles of many in different parts of the country who played a pivotal role in ensuring the country's independence. ''There are many bravehearts and heroes in different parts of the country whose valour is not known outside their states but we are determined to take the stories of their lives to each state so that it inspires the future generation and in the next 25 years, people can help make India a leading country of the world,"" Mr Shah said. He urged the youth to raise the collective confidence of the nation so that it can become ''purna vikshit"" (fully developed) and ""atma nirbhar"" (self-reliant). The union minister further alleged that the Congress had created a ""divide among the people of the region"" but the prime minister with his policy of development and peace in the North East has ensured that the people gain confidence to take the nation towards the goal of becoming the most developed country in the world. He also appealed to the people that they should rise above the differences of languages and religion for the good of Assam and the North East. ''Language should not be considered as a point of dispute but of strength. We must respect different languages, literature and grammar and make it the strength of the nation'', he said. PromotedListen to the latest songs, only on JioSaavn.com The publication of the book written in English and translated into 23 languages portrays the strength of the nation and its commitment to honour valour, Mr Shah added. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us:"," ""There are many such tales of valour and victory in the country which have not properly evaluated by historians but now they are being given their due recognition so that the next generation gets inspired,"" he said. "
India,https://sports.ndtv.com/cricket/u19-world-cup-saumy-pandey-musheer-khan-shine-as-india-outclass-bangladesh-by-84-runs-4900236,"U19 World Cup: Saumy Pandey, Musheer Khan Shine As India Outclass Bangladesh By 84 Runs                            ","January 20, 2024, 10:05 PM",2024-01-20,20-1-2024,"Left-arm spinners Saumy Kumar Pandey and Musheer Khan headlined a dominant Indian performance as the defending champions outclassed Bangladesh by 84 runs in their opening game of the ICC U-19 World Cup on Saturday. While the total of 251 for 7 didn't look big, the two Indian spinners choked the run-flow, shooting out 'Tiger Cubs' for a meagre 167 in 45.5 overs. Skipper Uday Saharan (64 off 94 balls) and left-handed opener Adarsh Singh (76 off 96 balls) hit half-centuries after Bangladesh invited the holders to take first strike. Saumy (4/24) was economical and bowled the lethal arm ball with a skiddy action while all-rounder Musheer (2/35) tossed it up and got enough drift to tighten the noose around Bangladeshi batters. Musheer, younger brother Mumbai's domestic stalwart Sarfaraz Khan, was a livewire on the field. He also effected a run-out.  What was impressive to see was no overt celebrations from either Saumy or Musheer, who carried on their job like thoroughbred professionals. It was a fairly ill-tempered match with players from both sides indulging in sledging as the two teams have history of tension across senior men, senior women and U-19 level. For Indian team, it was a sweet revenge after losing the Asia Cup semi-final to Bangladesh. Advertisement While the Indian batters found it difficult to get boundaries, the target was never below par as average score of teams batting first in Youth ODIs (U-19 ODI) at this ground was 201, and the highest successful chase being 243. In fact, India's 251/7 on the day was the third highest score at this ground. The team's designated finisher Sachin Dhas showed admirable technique and temperament during death overs with a nice little unbeaten cameo of 26 off 20 balls that took the score past 250-run mark. The pulled six off seamer Rohanat Doullah Borson was a treat for the eyes.  This despite allowing Bangladeshi bowlers to bowl dot balls worth 26 overs during their innings. Left-arm seamer Maruf Mridha (5/43) did damage at the start and during slog overs by bowling in right areas but would be a bit miffed with his skipper, who got his calculations wrong and didn't let him complete his quota of 10 overs. Advertisement Possessing a skiddy action like Mustafizur Rahaman, Maruf varied his lengths, bowled closer to stumps at the start and mixed cutters with wide yorkers at the death to make life difficult for the India colts. The foundation of the Indian innings was laid by Adarsh (76 off 96 balls) and skipper Saharan (64 off 94 balls), who added 116 runs for the third wicket in nearly 23.5 overs. Listen to the latest songs, only on JioSaavn.com The two youngsters didn't look comfortable against the Bangladesh spinners -- offie Sheikh Paevez Jibon (0/39) and left-arm spinner Mahfuzur Rahaman Rabby (1/41). The two spinners didn't let the set batters get away as Adarsh had six fours and Saharan only four. In fact, Indian batters got only 14 boundaries and two sixes in 50 overs but it proved to be enough in the end.",Saumy Kumar Pandey and Musheer Khan headlined a dominant Indian performance as the defending champions outclassed Bangladesh by 84 runs.
India,https://sports.ndtv.com/cricket/india-u-19-captain-in-on-field-spat-with-bangladesh-star-as-umpire-intervenes-4898810,Watch: India U-19 Captain In On-Field Spat With Bangladesh Star As Umpire Intervenes                            ,"January 20, 2024, 05:26 PM",2024-01-20,20-1-2024,"Defending champions India got off to a strong start against Bangladesh in their U-19 World Cup opener in Bloemfontein on Satirday. After being put into bat, India lost the wickets of Arshin Kulkarni and Musheer Khan in 7.2 overs, with the score reading 31/2. However, opener Adarsh Singh and captain Uday Saharan smashed half-centuries to take India across the 100-run mark. The pair added 116 runs for the third wicket before Adarsh was dismissed on 76. During their partnership, India captain Uday had a heated exchange with Ariful Islam and his Bangaldeshi counterpart Mahfuzur Rahman Rabby.  Uday and Ariful went face to face against each other before Rabby and the umpire separated them and stopped the matter from escalating. Uday Saharan our U19 captain not sure of he is gonna be a next Virat or Rohit but boy he is never backing down from a challenge#INDU19vsBANU19 #U19WorldCup2024 #BleedBlue pic.twitter.com/sQloMDJ9z8 There were other incidents were Bangladesh players were seen giving fiery send offs to the Indian players. Coming back to the match, Bangaldesh had won the toss and opted to bowl. Bangladesh are the Asian champions, having won the Asia Cup last month in the build-up to the Under-19 global showpiece. pic.twitter.com/fmqCEQ5ipB The 19-year-old Uday is captaining India in the U19 World Cup and is the oldest member of the squad. He will be 19 years and 97 days of age during India's campaign against Bangladesh. In seven ODIs so far, Uday has scored 197 runs in six innings at an average of 39.40, with a century and a fifty. India U19 Playing XI: Adarsh Singh, Arshin Kulkarni, Musheer Khan, Uday Saharan (C), Sachin Dhas, Priyanshu Moliya, Aravelly Avanish (Wk), Murugan Abhishek, Aaradhya Shukla, Raj Limbani, Naman Tiwari. Listen to the latest songs, only on JioSaavn.com Bangladesh Playing XI: Ashiqur Rahman Shibli (wk), Jishan Alam, Chowdhury Md Rizwan, Ariful Islam, Ahrar Amin, Mohammad Shihab James, Mahfuzur Rahman Rabby (C), Sheikh Paevez Jibon, Rohanat Doullah Borson, Md Iqbal Hossain Emmon, Maruf Mridha. (With PTI Inputs)         Comments","After being put into bat, Adarsh Singh and captain Uday Saharan smashed half-centuries to take India across the 100-run mark."
India,https://sports.ndtv.com/cricket/india-vs-bangladesh-under-19-world-cup-live-score-updates-4897222,India vs Bangladesh Under-19 World Cup Highlights: Saumy Pandey Stars As India Beat Bangladesh By 84 Runs                            ,"January 20, 2024, 09:34 PM",2024-01-20,20-1-2024,"IND vs BAN Under-19 World Cup Highlights: Saumy Pandey returned figures of 4 for 24 as India beat Bangladesh by 84 runs to start their U19 World Cup campaign on a winning note. During their chase of 252 runs against India, Bangladesh were bowled out for 167. Earlier, India posted 251 for 7 in 50 overs after getting an invitation to bat first. India lost two quick wickets but Adarsh Singh and Uday Saharan scored 76 and 64 runs, respectively. For Bangladesh, Maruf Mridha registered a five-wicket haul and kept India batters in check.",IND vs BAN Under-19 World Cup Highlights: Saumy Pandey returned figures of 4 for 24 as India beat Bangladesh by 84 runs to start their U19 World Cup campaign on a winning note.
India,https://sports.ndtv.com/cricket/india-vs-bangladesh-u-19-world-cup-live-streaming-ind-vs-ban-live-telecast-where-to-watch-match-live-4897115,India vs Bangladesh U-19 World Cup Live Streaming IND vs BAN Live Telecast: Where To Watch Match Live?                            ,"January 20, 2024, 12:51 PM",2024-01-20,20-1-2024,"IND vs BAN, U-19 World Cup, Live Streaming: India will be squaring off against Bangladesh in their campaign opener of Under-19 World Cup 2024 on Saturday in Bloemfontein, South Africa. The junior Indian team will be led by Uday Saharan and also consist of stars like Adarsh Singh, Arshin Kulkarni, Sachin Dhas, who impressed everyone at the U-19 Asia Cup 2023. Placed in Group A, Team India will be facing Ireland and United States, later in the tournament. This will a tough competition as both the teams will be giving their best, in order to open their campaign on a winning note.  When will the India vs Bangladesh, Under-19 World Cup match be played?  The India vs Bangladesh, Under-19 World Cup match will be played on Saturday, January 20. Where will the India vs Bangladesh, Under-19 World Cup match be played? The India vs Bangladesh, Under-19 World Cup match will be played at the Mangaung Oval, Bloemfontein. Advertisement What time will the India vs Bangladesh, Under-19 World Cup match start? The India vs Bangladesh, Under-19 World Cup match will start at 1:30 PM IST (Toss at 1).  Where to follow the live telecast of the India vs Bangladesh, Under-19 World Cup match? The India vs Bangladesh, Under-19 World Cup match will be aired on the Star Sports network. Advertisement Where to follow the live streaming of the India vs Bangladesh, Under-19 World Cup match? Listen to the latest songs, only on JioSaavn.com The India vs Bangladesh, Under-19 World Cup match will be streamed live on the Disney+ Hotstar app and website absolutely free of cost.  (All the details are as per the information provided by the broadcaster)","IND vs BAN, U-19 World Cup, Live Streaming: India will be squaring off against Bangladesh in their campaign opener of Under-19 World Cup 2024 on Saturday"
India,https://sports.ndtv.com/cricket/icc-bans-bangladesh-cricketer-nasir-hossain-for-two-years-on-corruption-charges-4874195,ICC Bans Bangladesh Cricketer Nasir Hossain For Two Years On Corruption Charges                            ,"January 16, 2024, 07:12 PM",2024-01-16,16-1-2024,"Bangladesh all-rounder Nasir Hossain was on Tuesday banned from all cricket for two years, with six months of that suspended, after he accepted three charges of breaching the Emirates Cricket Board's Anti-Corruption Code. Hossain, who was charged by the ICC (in its capacity as the Designated Anti-Corruption Official under the ECB Code) in September 2023, admitted to three charges. Charge No. 1 relates to ""Breach of Article 2.4.3 of the Code, in that he failed to disclose to the Designated Anti-Corruption Official (without unnecessary delay) the receipt of a gift that was offered to him that had a value of over US$750, namely the gift of a new iPhone 12,"" said the ICC in a statement.  He also ""failed to disclose to the Designated Anti-Corruption Official full details of the approach or invitation he received to engage in Corrupt Conduct via the new iPhone 12. ""Charge No. 3 - Breach of Article 2.4.6 of the Code, in that he failed or refused, without compelling justification, to co-operate with the Designated Anti-Corruption Official's investigation in relation to possible Corrupt Conduct under the Code, including (without limitation) failing to provide accurately and completely any information and/or documentation requested by the Designated Anti-Corruption Official (whether as part of a formal Demand pursuant to Article 4.3 or otherwise) as part of such investigation."" As per the statement, the 32-year-old admitted to the charges and has agreed to the sanction. ""Subject to him satisfying the conditions in respect of the suspended part of the sanction, he will be free to resume international cricket on 7 April 2025,"" the ICC added. Listen to the latest songs, only on JioSaavn.com Hossain was among the eight people associated with the Pune Devils franchise who were charged for alleged corruption in the 2020-21 edition of Abu Dhabi T10. Hossain has represented Bangladesh in 19 Tests, 65 ODIs and 31 T20s. He last played for the country in 2018.         Comments",Nasir Hossain was among the eight people associated with the Pune Devils franchise who were charged for alleged corruption in the 2020-21 edition of Abu Dhabi T10.
India,https://www.ndtv.com/world-news/myanmar-armed-group-says-captured-town-near-india-bangladesh-border-4868659," Myanmar Armed Group Says Captured Town Near India, Bangladesh Border ","January 15, 2024, 09:30 PM",2024-01-15,15-1-2024,"Clashes have rocked Myanmar since the Arakan Army attacked security forces (File) An armed ethnic minority group in Myanmar has said it captured a town and several junta outposts near the border with Bangladesh and India, in the latest setback for the embattled military. Clashes have rocked Myanmar's western Rakhine and Chin states since the Arakan Army (AA) attacked security forces in November, ending a ceasefire that had largely held since the junta's 2021 coup. The Arakan Army is one of a dozen armed ethnic minority groups in Myanmar's border regions, many of whom have battled the military since independence from Britain in 1948 over autonomy and control of lucrative resources.  The group said late Sunday that Arakan Army fighters had seized the town of Paletwa in Chin state, around 20 kilometres (12 miles) from the Bangladesh border. Paletwa sits on the Kaladan river, which a New Delhi-backed infrastructure initiative hopes to use to link India's landlocked northeast to the Bay of Bengal. The Arakan Army posted pictures it said showed its fighters outside the town's police station and general administration office. It said it was now in control of all of Paletwa township, which had a population of over 64,000 people according to the 2014 census. The Arakan Army also said it had captured six military bases along the border with India's Mizoram state. AFP could not confirm the reports. In October an alliance of the Arakan Army and two other ethnic minority groups launched a joint offensive across Myanmar's northern Shan state, capturing towns and seizing vital trade hubs on the China border. PromotedListen to the latest songs, only on JioSaavn.com Last week the alliance announced a China-mediated ceasefire in Shan after months of conflict that posed the biggest threat to the junta since it seized power. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us:"," The Arakan Army is one of a dozen armed ethnic minority groups in Myanmar's border regions, many of whom have battled the military since independence from Britain in 1948 over autonomy and control of lucrative resources. "
