country,author,url,title,timestamp,date,date_str,content,content_summary
India,ABP News Bureau,https://news.abplive.com/sports/cricket/babar-azam-angry-video-bpl-2024-durdanto-dhaka-keeper-viral-cliip-bangladesh-premier-league-1659947,Babar Azam Involved In Heated Exchange With Durdanto Dhaka Keeper During BPL 2024 Match- WATCH,"January 28, 2024, 12:48 PM",2024-01-28,28-1-2024,"Star Pakistan batter Babar Azam was seemingly angry with something during a Bangladesh Premier League (BPL) 2024 match on Saturday (January 27). In a match between the Rangpur Riders and Durdanto Dhaka, the ex-Men in Green captain was seen involved in a rather heated exchange with the opposition wicketkeeper. The video instantly grabbed eyeballs and went viral in no time especially as Babar, who is plying his trade for the Riders in BPL 2024, usually is a calm and composed cricketer.However, in match number 12 of the 2024 edition of the T20 league, Babar did seem to loose his cool over something in the contest which was played at the Sylhet International Cricket Stadium. Riders were batting first in the fixture during which Babar top-scored and eventually ended as the Player Of The Match for his 62 off 46 that aided his team to 183/8. However, during his innings, he was involved in a heated exchange with the Dhaka side wicketkeeper Irfan Sukkur.In the viral clip which has surfaced on social media, Dhaka player Mohammad Naim Sheikh can be seen trying to calm down Irfan while Babar says to the keeper: ""I am not talking to you.”Take a look at the viral video here: Wicket Keeper: Babar ye T20 hai, test match nahi Babar Azam: I’m not talking to you, I’m not talking to you 😭 pic.twitter.com/BrIgtTViCr  Rangpur Riders Beat Durdanto Dhaka By 79 RunsWhile Riders set Dhaka a target of 184 runs to win, Dhaka's pursuit of that total was jolted by Mahedi Hasan's 3/11. In addition, Azmatullah Omarzai and Hasan Mahmud were equally impressive, finishing with figures of 2/14 and 2/18 respectively. For Dhaka, Alex Ross did score a half-century, making 51 off 35 but that was not enough to help his side register a win with fewer notable contributions from his other teammates. Saim Ayub's 17 off 14 was the next highest score for a batter which tells a story in itself.",Babar Azam Involved In Heated Exchange With Durdanto Dhaka Keeper During BPL 2024 Match- WATCH
India,ABP News Bureau,https://news.abplive.com/sports/cricket/shoaib-malik-match-fixing-clarifies-he-was-not-removed-from-bpl-fortune-barishal-bpl-2024-1659618,"Shoaib Malik Clarifies He Wasn’t Removed From BPL Team, Dismisses ‘Match Fixing’ Allegations","January 26, 2024, 06:54 PM",2024-01-26,26-1-2024,"Ex-Pakistan captain Shoaib Malik has refuted the rumours on social media and claims by a handful of Bangladeshi journalists online that his Bangladesh Premier League (BPL) contract was terminated by his team Fortune Barishal over ""match fixing suspicions"". In an official statement released by Malik on social media accounts, the all-rounder termed the news reports as ""baseless rumours.""For the unversed, several media had emerged online which claimed that Malik's contract had actually been terminated by the team over match-fixing suspicion. The reports linked the news of Malik not playing any further part in BPL 2024 to him bowling triple no-balls in an over, all of them for overstepping. The right-arm off-break bowler had conceded 18 runs in this over as Fortune Barishal went on to lose against Khulna Tigers. An image of him overstepping with quite a big margin had also surfaced online following which fans had started to question the intention of the cricketer.Extend My Best Wishes To Fortune Barishal For Future Matches: MalikThe 41-year-old wished her best to Fortune Barishal for future matches in the tournament before emphasising the need to exercise caution when it comes to caution.""I would like to address and dismiss the recent rumors circulating about my playing position with Fortune Barishal. I had a thorough discussion with our captain, Tamim Iqbal, and we mutually planned the way forward. I had to leave Bangladesh for a pre-committed media engagement in Dubai. I extend my best wishes to Fortune Barishal for their upcoming matches, and if needed, I am available to support them if needs be. I have always found joy in playing the game and will continue to do so,"" an official media statement released by Malik read. Official statement ; I would like to address and dismiss the recent rumors circulating about my playing position with Fortune Barishal. I had a thorough discussion with our captain, Tamim Iqbal, and we mutually planned the way forward. I had to leave Bangladesh for a… pic.twitter.com/kmPqPt1nxv  ""I want to emphasize the importance of exercising caution when it comes to rumors, especially those circulating recently. I want to make it clear that I strongly refute these baseless rumors. It’s crucial for everyone to verify information before believing and spreading it. Falsehoods can harm reputations and create unnecessary confusion. Let’s prioritize accuracy and rely on credible sources to ensure a clear understanding of the facts. Thank you for your understanding and diligence. Thank you for your love & support as always,"" the statement, which was accompanied by a video message from the franchise owner, added.","Shoaib Malik has issued an official statement after several reports claimed that his BPL 2024 contract had been terminated by franchise Fortune Barishal over ""match fixing suspicions""."
India,ABP News Bureau,https://news.abplive.com/sports/cricket/shoaib-malik-match-fixing-claims-refute-bpl-franchise-fortune-barishal-owner-bangladesh-premier-league-1659572,'Shoaib Malik Gave Us His Best': BPL Franchise Fortune Barishal's Owner Rubbishes Match-Fixing Claims,"January 26, 2024, 04:30 PM",2024-01-26,26-1-2024,"Hours after a report carried by Bangladeshi media suggested that Pakistani cricketer Shoaib Malik's contract was terminated by his Bangladesh Premier League (BPL) franchise Fortune Barishal owing to match-fixing allegations, the franchise owner has shared a video message to refute the claims. Miznaur Rahman, who owns the franchise, insisted that they should instead focus on winning their forthcoming matches than create a 'ruckus' about the situation.""I deeply regret the rumour regarding Shoaib Malik. He is a great player. He gave us his best. So we should not make a ruckus about it. We lost two consecutive matches so we should focus on the upcoming matches and hopefully, we will turn around. Thank you for being around Fortune Barishal,"" Fortune Barishal owner Mizanur Rahman said in a video message shared by the franchise on its verified Facebook page.Take a look at the video here:  Shoaib Malik Heads To Dubai Citing Personal Reason The clairification from the franchise owner makes it clear that Malik has headed to Dubai due to personal reasons. For the unversed, Malik overstepped three times in an over during the team's match against Khulna Tigers on Monday (January 22). He went on to concede 18 runs in that over, overstepping on all the three occasions. Malik featured in another game for Barishal on January 23 before his involvement in the Dhaka leg of the tournament came to an end. However, Malik will not play any further part in the tournament and the franchise has announced Ahmed Shehzad as his replacement for the remainder of the season.Malik donned the Fortune Barishal colours thrice in BPL 2024 during which he scored 29 runs while also managing to scalp a wicket. He might have gone for 18 in an over but did play a crucial role in their team winning a low-scoring contest against Rangpur Riders on January 20.",BPL franchise Fortune Barishal's owner refuted match-fixing allegations on Pakistani cricketer Shoaib Malik who was guilty of bowling three no balls in an over in their match against Khulna Tigers.
India,ABP News Bureau,https://news.abplive.com/sports/cricket/shoaib-malik-bpl-fortune-barishal-contract-terminated-over-match-fixing-suspicion-report-1659534,Shoaib Malik's BPL Contract Terminated Over Match-Fixing Suspicion: Report,"January 26, 2024, 02:25 PM",2024-01-26,26-1-2024,"Days after bowling three no balls in an over and raising suspicion, Pakistani all-rounder Shoaib Malik, it is being learnt, will not be play any further part in the 2024 season of the Bangladesh Premier League (BPL). On one hand, it is being claimed that Malik has departed to Dubai for personal reasons, a report in the Bangladeshi media paints a different narrative. As per a social media post by Bangladeshi journalist Syed Sami, Malik's contract has been terminated by his franchise Fortune Barishal over match-fixing allegations.""Fortune Barisal has terminated the contract of Shoaib Malik on the suspicion of ""fixing"". During a recent match, Malik, who is a spinner, bowled three no balls in one over. Mizanur Rahman, the team owner of Fortune Barishal, has confirmed the news. #BPL2024,"" Sami wrote in a post on X (formerly Twitter). 🚨 BREAKING: Fortune Barisal has terminated the contract of Shoaib Malik on the suspicion of ""fixing"". During a recent match, Malik, who is a spinner, bowled three no balls in one over. Mizanur Rahman, the team owner of Fortune Barishal, has confirmed the news. #BPL2024 pic.twitter.com/wOh6yE6hoT What Exactly Happened?Notably, during the match between Barishal, the team for whom Malik was plying his trade and Khulna Tigers, Malik bowled not one but three no balls in an over. All the three no-balls were owing to the same overstepping error. Given that Malik is a right-arm off-break bowler and bowls with a small run-up, it raised doubts among the fans on social media. The match was played on Monday (January 22) after which news came out that the ex-Pakistan skipper won't compete in the remainder of the tournament.Meanwhile, Shoaib recently married Pakistani actress Sana Javed, confirming his separation with ex-India tennis ace Sania Mirza. The cricketer shared a picture from his wedding on his social media post which went viral in no time. He wrote: ""And We created you in pairs,"" along with the picture. Later in an official statement released by Sania Mirza's family, it was confirmed that Sania and Shoaib have actually been divorced ""for a few months now."" Shoaib and Sania have a five-year-old son Izaan who lives with the former India star.",Bangladesh media report has claimed that Shoaib Malik's BPL contract has been terminated over match-fixing suspicion.
India,ABP News Bureau,https://news.abplive.com/sports/cricket/bangladesh-shakib-al-hasan-diagnosed-with-retinal-condition-in-left-eye-bangladesh-premier-league-bpl-1659426,Bangladesh's Shakib Al Hasan Diagnosed With Retinal Condition In Left Eye,"January 26, 2024, 12:27 AM",2024-01-26,26-1-2024,"Bangladesh cricketer Shakib Al Hasan has been diagnosed with a retinal condition in his left eye, but it is not expected to hinder his participation in competitive cricket. The versatile all-rounder is slated to play for Rangpur Riders against Khulna Tigers in the Bangladesh Premier League (BPL) on January 26 (Friday). Following complaints of issues with his eye, the player sought consultations with ophthalmologists both in Bangladesh and overseas. After undergoing multiple eye assessments, the final diagnosis confirmed a problem with the retina of his left eye as per a release by International Cricket Council (ICC) that quoted Bangladesh Cricket Board (BCB) as quoting. “Shakib has been complaining of subtle issues with his left eye. After consulting Ophthalmologists in Bangladesh and abroad and after multiple eye assessments, it was confirmed that he is suffering from Extrafoveal Central Serous Chorioretinopathy (CSR) of the left eye. It has been decided that a conservative approach will be adopted for managing the issue for now,"" Senior BCB Physician Dr. Debashis Chowdhury said as per an ICC release. “Extrafoveal Central Serous Chorioretinopathy is a condition that affects the retina, leading to visual disturbances. The medical team overseeing Shakib's case is optimistic about managing the condition effectively with a conservative approach,” the release further adds. The all-rounder's last appearance was on January 20 against Fortune Barishal in the BPL, where he contributed with figures of 2/16. However, despite his efforts, his team suffered a defeat in the match by five wickets. Following the game, Riders' skipper Nurual Hasan also confirmed Shakib's vision issues. The fixture against Barishal marked Shakib's return to the field after a hiatus of over two months, following his recovery from an injury. The all-rounder had sustained a finger injury during the 2023 ODI World Cup in India, where Bangladesh did not qualify for the semifinals.","The condition is not expected to prevent him from participating in competitive cricket, as the 36-year-old seems poised to take the field for Rangpur Riders in their Bangladesh Premier League match."
India,ABP News Bureau,https://news.abplive.com/news/world/bangladesh-pm-sheikh-hasina-daughter-saima-wazed-confirmed-new-who-south-east-asia-region-director-1658802,Bangladesh PM's Daughter Saima Wazed Formally Appointed As New WHO Regional Director,"January 23, 2024, 08:11 PM",2024-01-23,23-1-2024,"In a significant development, the World Health Organization (WHO) Executive Board formally appointed Saima Wazed as the new Regional Director for South-East Asia. In November last year, Wazed, the daughter of Bangladesh Prime Minister Sheikh Hasina, secured eight votes in a secret ballot, triumphing over Nepal's Shambhu Prasad Acharya, a top WHO official, who received only two votes. Regarding her formal appointment, Wazed took to X and posted: ""A short while ago I was formally appointed as the new Regional Director for @WHOSEARO.I undertake this responsibility with humility, and with a promise to work with a spirit of cooperation & partnership to implement my vision for our region."" A short while ago I was formally appointed as the new Regional Director for @WHOSEARO.I undertake this responsibility with humility, and with a promise to work with a spirit of cooperation & partnership to implement my vision for our region.I concluded my remarks to @DrTedros… pic.twitter.com/pdBBLj90Tp  The election took place during the 76th session of the Regional Committee for the South-East Asia Regional Office (SEARO) held in New Delhi and marked a crucial moment in assessing India's 'Neighbourhood First' policy. Wazed, presently the chairperson of Bangladesh's National Advisory Committee on Autism and Neurodevelopmental Disorders, is set to assume office on February 1, 2024, for a five-year term, with the possibility of reappointment. The election process had political implications, given Wazed's familial connection to the Bangladeshi Prime Minister. The contest became a test for India's 'Neighbourhood First' policy, and diplomatic sources told ABP LIVE that Nepal had concerns about receiving favourable support from India due to the close relationship between Prime Minister Narendra Modi and Sheikh Hasina. Diplomatic channels were reportedly engaged by Nepal in an effort to secure votes for Acharya. However, Wazed received backing not only from India but also from the United States. Washington acknowledged Wazed's contributions to revamping public health regulations in Bangladesh. As the WHO Regional Director for South-East Asia, Wazed will play a pivotal role in shaping public health responses in a region that houses a quarter of the global population and bears 30 per cent of the global disease burden. Subscribe And Follow ABP Live On Telegram: https://t.me/officialabplive","Bangladesh Prime Minister Sheikh Hasina's daughter Saima Wazed has been formally appointed as the new Regional Director for South-East Asia. She committed to work ""with a spirit of cooperation""."
India,ABP News Bureau,https://news.abplive.com/sports/cricket/bpl-2024-pakistan-batter-mohammad-haris-forced-to-return-home-from-dhaka-airport-after-pcb-denies-noc-1658306,BPL 2024: Pak Batter Forced To Return Home From Dhaka Airport After PCB Denies NOC,"January 21, 2024, 08:08 PM",2024-01-21,21-1-2024,"Pakistan cricketer Mohammad Haris was left with no choice but to return to his country from Dhaka Airport after the Pakistan Cricket Board (PCB) refused to provide him a No Objection Certificate (NOC), a mandatory requirement to participate in Bangladesh Premier League (BPL) 2024. It is being reported that PCB denied an NOC to Haris as the batter has already participated in two domestic T20 Leagues since July and hence cannot be part of any other league as per the board's mandate. Haris was slated to play for Chattogram Challengers in BPL 2024.While Haris was aware about the board's rules, he went ahead and boarded the flight to Dhaka. However, the PCB remained firm on its stance and did not provide the NOC, also informing Haris that the board won't bear the expenses of his flight back to Pakistan. The 22-year-old's BPL team Chattogram ended up arranging the return ticket for the batter. Haris shared a zipper-mouth emoji while sharing an Instagram story, telling his followers that he was back home.Take a look a Haris' Instagram story here:Haris Not The Only Pak Cricketer Not To Receive NOC From PCBIt is worth highlighting that Haris is not the only Pakistan cricketer to have not received an NOC from PCB. Fakhar Zaman, Iftikhar Ahmed, Saim Ayub and Zaman Khan were all initially supposed to ply their trade in BPL 2024 but could not feature in the tournament after not being granted the NOC by the board.As far as Haris is concerned, he last donned the Pakistan jersey during the Men in Green's Asia Cup 2023 campaign after whichhe was dropped from the national squad. While certain players had to give the BPL 2024 a miss, others like Babar Azam, Mohammad Wasim Junior, Mohammad Rizwan, Abbas Afrid and ex-Pakistan captain Shoaib Malik are featuring in the tournament.",Pakistan batter Mohammad Haris was forced to return to Pakistan from Dhaka Airport after the Pakistan Cricket Board (PCB) denied an NOC to him to participate in BPL 2024.
India,ABP News Bureau,https://news.abplive.com/sports/cricket/bpl-2024-live-streaming-squads-schedule-all-you-need-to-know-bangladesh-premier-league-1658316,"BPL 2024: Live Streaming, Squads, Schedule And All You Need To Know","January 21, 2024, 08:35 PM",2024-01-21,21-1-2024,"BPL 2024 Live Streaming In India:The 2024 season of the Bangladesh Premier League (BPL) has gotten underway with as many as seven teams fighting it out for the ultimate title. While Comilla Victorians and Durdanto Dhaka squared off in the tournament opener at the Sher-E-Bangla National Stadium, Dhaka, the tournament will witness as many as 46 T20s with the summit clash scheduled to be played on March 1. Comilla Victorians enter the 2024 season as the defending champions.BPL 2024: Live Streaming, Squads, Schedule And All You Need To Know BPL 2024 Schedule January 19 - Durdanto Dhaka vs Comilla VictoriansJanuary 19 - Chattogram Challengers vs Sylhet StrikersJanuary 20 - Fortune Barishal vs Rangpur RidersJanuary 20 - Chattogram Challengers vs Khulna TigersJanuary 22 - Durdanto Dhaka vs Chattogram ChallengersJanuary 22 - Fortune Barishal vs Khulna TigersJanuary 23 - Rangpur Riders vs Sylhet StrikersJanuary 23 - Comilla Victorians vs Fortune BarishalJanuary 26 - Khulna Tigers vs Rangpur RidersJanuary 26 - Sylhet Strikers vs Comilla VictoriansJanuary 27 - Chattogram Challengers vs Fortune BarishalJanuary 27 - Durdanto Dhaka vs Rangpur RidersJanuary 29 - Sylhet Strikers vs Chattogram ChallengersJanuary 29 - Durdanto Dhaka vs Khulna TigersJanuary 30 - Comilla Victorians vs Rangpur RidersJanuary 30 - Sylhet Strikers vs Fortune BarishalFebruary 2 - Sylhet Strikers vs Durdanto DhakaFebruary 2 - Chattogram Challengers vs Comilla VictoriansFebruary 3 - Fortune Barishal vs Khulna TigersFebruary 3 - Sylhet Strikers vs Rangpur RidersFebrueay 6 - Durdanto Dhaka vs Rangpur RidersFebrueay 6 - Chattogram Challengers vs Fortune BarishalFebruary 7 - Comilla Victorians vs Khulna TigersFebruary 7 - Durdanto Dhaka vs Sylhet StrikersFebruary 9 - Khulna Tigers vs Sylhet StrikersFebruary 9 - Durdanto Dhaka vs Comilla VictoriansFebruary 10 - Chattogram Challengers vs Rangpur RidersFebruary 10 - Durdanto Dhaka vs Fortune BarishalFebruary 13 - Chattogram Challengers vs Comilla VictoriansFebruary 13 - Khulna Tigers vs Rangpur RidersFebruary 14 - Durdanto Dhaka vs Fortune BarishalFebruary 14 - Comilla Victorians vs Khulna TigersFebruary 16 - Durdanto Dhaka vs Khulna TigersFebruary 16 - Chattogram Challengers vs Rangpur RidersFebruary 17 - Fortune Barishal vs Sylhet StrikersFebruary 17 - Chattogram Challengers vs Durdanto DhakaFebruary 19 - Comilla Victorians vs Sylhet StrikersFebruary 19 - Fortune Barishal vs Rangpur RidersFebruary 20 - Chattogram Challengers vs Khulna TigersFebruary 20 - Comilla Victorians vs Rangpur RidersFebruary 21 - Comilla Victorians vs Fortune BarishalFebruary 21 - Khulna Tigers vs Sylhet StrikersFebruary 25 - TBC vs TBC, EliminatorFebruary 25 - TBC vs TBC, Qualifier 1February 27 - TBC vs TBC, Qualifier 2March 1 - TBC vs TBC, FinalBPL 2024 Squads Chattogram Challengers Shuvagata Hom, Ziaur Rahman, Nihaduzzaman, Shohidul Islam, Muhammad Haris, Nazibullah Zadran, Mohammad Hasnain, Mohammad Waseem, Stephen Eskinazi, Curtis Campher, Shykat Ali, Tanzid Hasan Tamim, Imranuzzaman, Alamin Hossain, Bilal Khan, Salauddin Shakil, Shahadat Hossain Dipu Comilla Victorians Litton Das, Mustafizur Rahman, Tanvir Islam, Mohammad Rizwan, Sunil Narine, Towhid Hridoy, Moeen Ali, Andre Russell, Iftikhar Ahmad, Zaman Khan, Khusdil Shah, Johnson Charles, Noor Ahmad, Naseem Shah, Rashid Khan, Jaker Ali, Rishad Hossain, Mahidul Ankon, Mrittunjoy Chowdhury, Rahkeem Cornwall, Imrul Kayes, Mohammad Anamul Haque, Matthew Ford, Mushfiq Hasan, Mahidul Ankon Durdanto Dhaka Taskin Ahmed, Arafat Sunny, Shoriful Islam, Mosaddek Hossain Saikat, Saim Ayub, Usman Kadir, Chaturanga de Silva, Alauddin Babu, Saif Hasan, Irfan Sukkur, S.M Mehrob Hasan, Sabbir Hossain, Jasimuddin, Lahiru Samarakoon, Sadeera Samarawickrama, Naim Sheikh Fortune Barishal Mahmudullah, Mehidy Hasan Miraz, Khaled Ahmed, Ibrahim Zadran, Tamim Iqbal, Shoaib Malik, Paul Starling, Fakhar Zaman, Mohammed Amir, Abbas Afridi, Dunith Wellalage, Mushfiqur Rahim, Rakibul Hasan Jr, Mohammad Saifuddin, Soumya Sarkar, Pritom Kumar, Taijul Islam, Prantik Nawrose Nabil, Dinesh Chandimal, Taijul Islam, Kamrul Islam Rabbi, Yanicch Cariah Khulna Tigers Nasum Ahmed, Mahmudul Hasan Joy, Nahidul Islam, Anamul Haque Bijoy, Evin Lewis, Faheem Ashraf, Dhananjaya De Silva, Shai Hope, Afif Hossain, Rubel Hossain, Parvez Hossain Emon, Habibur Rahman Sohan, Dasun Shanaka, Kasun Rajitha, Akbar Ali, Sumon Khan, Mukidul Islam Rangpur Riders Nurul Hasan Sohan, Shak Mahedi Hasan, Hasan Mahmud, Azmatullah Omarzai, Nicholas Pooran, Shakib Al Hasan, Babar Azam, Ihsanullah, Matheesha Pathirana, Brandon King, Wanindu Hasaranga, Rony Talukdar, Ripon Mondol, Shamim Hossain, Hasan Murad, Ashikuzzaman, Abu Haider Rony, Fazle Mahmud Rabbi, Michael Ripon, Yasir Muhammad Sylhet Strikers Mashrafe Mortaza, Zakir Hasan, Tanzim Hasan Sakib, Najmul Hossain Shanto, Harry Tector, Ben Cutting, Ryan Burl, George Scrimshaw, Ariful Haque, Yasir Ali, Mohammad Mithun, Rejaur Rahman, Jawad Rowen, Nayeem Hasan, Shafiqul Islam, Nazmul Islam Apu, Dusan Hemantha, Salman Hossain, Samit Patel, Richard NgaravaBPL 2024 Live StreamingWhere To Watch BPL 2024 Live Telecast In India?BPL 2024 Live Telecast will not be available for fans in India.Can fans catch BPL 2024 Live Streaming in India?BPL 2024 LIVE STREAMING: Fans can tune into Fancode App and website which will offer streaming of BPL 2024 matches.",BPL 2024 Live Streaming In India: Fans have the option of catching the live streaming of Bangladesh's domestic T20 league in India.
India,ABP News Bureau,https://news.abplive.com/sports/cricket/u19-world-cup-2024-india-u19-skipper-and-bang-u19-player-involve-in-a-heated-argument-watch-1658067,U19 World Cup 2024: India U19 Skipper And Bang U19 Player Involve In A Heated Argument - WATCH,"January 20, 2024, 08:54 PM",2024-01-20,20-1-2024,"U19 World Cup 2024: Indian U19 skipper Uday Saharan got involved in a heated exchange with Bangladeshi U19 player Ariful Islam during their Group A encounter of the Under 19 World Cup 2024 in South Africa. The match is being held at the Mangaung Oval in Bloemfontein on January 19 as the defending champions India look to make a solid start against a dangerous Bangladeshi side. The incident happened during the first innings of the match as India were 118/2 with captain Uday Saharan and opener Adarsh Singh at the crease during the 25th over being bowled by Ariful Islam. The reason for the heated argument seemed pretty unclear and is assumed to becaused due to the heat of the moment pic.twitter.com/fmqCEQ5ipB   India U19 Vs Bangladesh U19 Match Report Electing to bowl first, the Bangladeshi side were off to a flyer as they reduced India to 31/2 within 7.2 overs. However, India restored stability with vital knocks from Adarsh Singh and captain Uday Saharan as the former scored 76 off 96 balls, and the latter scored 64 off 94 balls. The partnership was brought to an end with the dismissal of Adarsh at 147 and after a good fightback from both the sides time and time again, India reached 251/7 within their 50 overs. In reply, the India side showed no mercy to the Bangladesh side as their batting was a complete menace due to the wrecking and havoc caused by the excellent Indian bowling as they clearly had revenge on their mind after their heart-breaking semi-final loss in the Under 19 Asia Cup at the hands of the same opposition. The Bangladesh batters were decimated for a platry score of 167 in 46 overs as Indian side didn't just take wickets, but dried up runs to pile further misery on the Bangladesh side. Opener Adarsh Singh was awarded the man of the match award for his excellent 76 that came clutch in a crunch situation and India will now take on Ireland on January 25.",Indian U19 skipper got indulged in a heated argument with the Bangladeshi player in the first innings. WATCH.
India,ABP News Bureau,https://news.abplive.com/northeast/amit-shah-in-assam-guwahati-india-myanmar-border-free-movement-agreement-1658084,"Will End Free Movement At India-Myanmar Border, Protect It With Fencing Like With Bangladesh: Amit Shah","January 20, 2024, 08:25 PM",2024-01-20,20-1-2024,"Union Home Minister Amit Shah said on Saturday that the central government will end the free movement of people at the India-Myanmar border. He stated that the border will be protected by barbed fencing so that it can be protected like the country's boundary with Bangladesh. The Home Minister made the announcement while addressing the passing out parade of the first batch of the five newly constituted Assam Police Commando battalions in Guwahati. ""The Narendra Modi government has decided that the India-Myanmar border, which is open, will be protected by barbed fencing. The entire border will have barbed fencing like what we have at the India-Bangladesh border,"" Shah said, as quoted by news agency PTI. ""The Indian government is rethinking the free movement agreement with Myanmar. Now, the Government of India is going to stop this facility,"" he added. According to PTI, the Free Movement Regime allows people on both sides of the border to travel 16 km into each other's territory without a visa. Four Indian states—Arunachal Pradesh, Nagaland, Manipur, and Mizoram—share a 1,643-km-long border with Myanmar. Earlier, officials stated that the Centre was planning to fence a 300-km stretch of the border. After the military coup in Myanmar in February 2021, more than 31,000 people from the neighbouring country, mostly from the Chin state, have taken refuge in Mizoram, and many also took shelter in Manipur, PTI reported. Shah congratulated the 2,551 commandos who were inducted into the force at the function and said that the Assam Police has faced challenges such as riots during the Partition, refugee problem, infiltration, the Bangladesh Liberation War, insurgency, and drug menace. ""However, the Assam Police has a rich history of fighting these challenges and winning,"" he said, as quoted by PTI.",Amit Shah said that the India-Myanmar border will be protected by barbed fencing so that it can be protected like the country's boundary with Bangladesh.
India,ABP News Bureau,https://news.abplive.com/sports/cricket/how-to-watch-india-u19-vs-bangladesh-u19-world-cup-2024-match-live-online-tv-mobile-laptop-1657986,"How To Watch India U19 vs Bangladesh U19 World Cup 2024 Match Live Online, TV","January 20, 2024, 01:46 PM",2024-01-20,20-1-2024,"India U19 vs Bangladesh U19 World Cup 2024 Match live streaming, telecast:The India U-19 men's cricket team embarks on their ICC U-19 Men's World Cup 2024 journey in South Africa, commencing with a clash against Bangladesh on January 19 (Friday). Under the leadership of captain Uday Saharan, India enters the tournament as the reigning champions and boasts the title of the most successful team in the competition's history, having secured the prestigious ICC U-19 Men's World Cup five times. Everything you need to know about India-U19 vs Bangladesh U-19 ICC U-19 Men's World Cup 2024 Live Streaming and Telecast: When will India vs Bangladesh ICC U-19 Men's World Cup 2024 match be played? India vs Bangladesh ICC U-19 Men's World Cup 2024 match is scheduled for January 19 (Friday). Where will India vs Bangladesh ICC U-19 Men's World Cup 2024 match be played? India vs Bangladesh ICC U-19 Men's World Cup 2024 match will take place at the Mangaung Oval, Bloemfontein. At what time will India vs Bangladesh ICC U-19 Men's World Cup 2024 match begin? The kick-off time for India vs Bangladesh ICC U-19 Men's World Cup 2024 match is 1:30 PM IST. How to Watch India vs Bangladesh ICC U-19 Men's World Cup 2024 match live in India on TV? India vs Bangladesh ICC U-19 Men's World Cup 2024 match will be broadcast live in India on the Star Sports Network. How to Watch India vs Bangladesh ICC U-19 Men's World Cup 2024 match live streaming in India? Live streaming of India vs Bangladesh ICC U-19 Men's World Cup 2024 match in India will be available on Disney+Hotstar. Weather Report for IND U-19 vs BAN U-19: Anticipated conditions suggest a bright and sunny day. Additionally, there is no threat of rain, ensuring favorable playing conditions for both teams. Pitch Report for IND U-19 vs BAN U-19: The playing surface for the forthcoming ICC U-19 Men's World Cup 2024 match between India and Bangladesh is anticipated to be batsman-friendly, providing an advantageous platform for scoring runs. Initially, the new ball is expected to offer assistance to fast bowlers, but as the ball loses its shine, conditions are predicted to become more favorable for batsmen. India U-19 Squad:Arshin Kulkarni, Adarsh Singh, Rudra Mayur Patel, Sachin Dhas, Priyanshu Moliya, Musheer Khan, Uday Saharan (c), Aravelly Avanish Rao (wk), Saumy Kumar Pandey (vc), Murugan Abhishek, Innesh Mahajan (wk), Dhanush Gowda, Aaradhya Shukla, Raj Limbani, Naman Tiwari. (Reserves: Prem Devkar, Ansh Gosai, Mohamed Amaan)",India U19 vs Bangladesh U19 live: Everything you need to know about India-U19 vs Bangladesh U-19 ICC U-19 Men's World Cup 2024 Live Streaming and Telecast.
